,id,created_at,text,source,label
2528,870437303637860352,Fri Jun 02 00:29:59 +0000 2017,RT @janinebucks: How You Beat Anxiety - Ryan Shaw | Self-Improvement |948680375 #SelfImprovement https://t.co/Y06RUAuWkx #SelfImprovement,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",0
2529,870437305982394368,Fri Jun 02 00:30:00 +0000 2017,How to cope with anxiety - https://t.co/1Il74xMY7z,"<a href=""http://www.nextscripts.com"" rel=""nofollow"">jecica</a>",-1
2530,870437307006033920,Fri Jun 02 00:30:00 +0000 2017,"Though the increase is not life-threatening, such changes can be associated with feelings of anxiety.

https://t.co/McAX9DzN3E","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",0
2531,870437311560916992,Fri Jun 02 00:30:01 +0000 2017,Not being able to control your negative thoughts is also a warning sign of depression.,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",-1
2532,870437311493791744,Fri Jun 02 00:30:01 +0000 2017,Come out this weekend and help us  HACK Mental Health! Register now! #Toronto https://t.co/6zTb5Yj3p8,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",1
2533,870437315327311872,Fri Jun 02 00:30:02 +0000 2017,@MsLeaSalonga And some people will judge you  not knowing the reason behind gaining weight .It can be depression or… https://t.co/vKPTEpSsPg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1
2534,870437315453255680,Fri Jun 02 00:30:02 +0000 2017,"Change your mind, change your #brain and life. #depression #anxiety #mindfulness #happiness #worry #mentalhealth… https://t.co/nnPWDba6Fc","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>",-1
2535,870437316501921796,Fri Jun 02 00:30:02 +0000 2017,RT @humansofny: “I don’t think I’m going to miss eighth grade. It’s been a tough year. A lot of my friends are struggling with depr… ,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
2536,870437318280310785,Fri Jun 02 00:30:03 +0000 2017,"Don't skip out on quality shuteye. Your physical, emotional, and mental health depend on it more than you think.... https://t.co/MKdiYtv1pV","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",-1
2537,870437318448087042,Fri Jun 02 00:30:03 +0000 2017,RT @twistmag: .@DebbyRyan uses her voice to spread mental health awareness and share her own story &gt;&gt; https://t.co/srYqygpEEb https://t.co/…,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
2538,870437319043678209,Fri Jun 02 00:30:03 +0000 2017,RT @AsForLitaa: General Conference of Seventh Day Adventists need to do better about mental health.,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2539,870437320121561090,Fri Jun 02 00:30:03 +0000 2017,"How #ChildhoodTrauma can affect Mental and Physical Health Into Adulthood.

#MentalHealth #PhysicalHealth #Trauma... https://t.co/lM7bo4JA6G","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",0
2540,870437322566885376,Fri Jun 02 00:30:04 +0000 2017,"me: today is going so well!

my anxiety: https://t.co/6hkXGbGSCy","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>",0
2541,870437322822647814,Fri Jun 02 00:30:04 +0000 2017,my instagram feed is at a serious 10 right now because it's June 1st &amp; sunny &amp; everyone's seasonal depression has been magically lifted 😋☀️,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2542,870437324500459520,Fri Jun 02 00:30:04 +0000 2017,RT @rileygriffith_: Mental health is so important. Always be kind to each other because you don't realize when someone's on the tipping poi…,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1
2543,870437326798950400,Fri Jun 02 00:30:05 +0000 2017,@vickynanjappa He will eat more samosas in anxiety.,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2544,870437326748434433,Fri Jun 02 00:30:05 +0000 2017,he passed out next to me because he knows my mental health is deteriorating and i needed some comfort https://t.co/ksqZm0Vk8H,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
2545,870437330254823424,Fri Jun 02 00:30:06 +0000 2017,@fougeries i just remembered how gay i swear was and now i have depression,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
2546,870437330045198337,Fri Jun 02 00:30:06 +0000 2017,"@AndyKindler You can feel the ""economic anxiety,"" can't you?  Alas.","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",-1
2547,870437337188114433,Fri Jun 02 00:30:07 +0000 2017,Overview of World Mental Health Day 2015  #outreach https://t.co/4wY3tPyk3M,"<a href=""http://marketingrunners.com"" rel=""nofollow"">Marketing Runners</a>",-1
2548,870437336680714240,Fri Jun 02 00:30:07 +0000 2017,#bullying #depression #followers Many survivors of SIBLING ABUSE never find the right therapist.… https://t.co/g2cFGUvr5a,"<a href=""http://sendible.com"" rel=""nofollow"">Sendible</a>",0
2549,870437342045229057,Fri Jun 02 00:30:08 +0000 2017,I've had so much anxiety all day waiting for the game tonight but I'm ready!!! #ALLin216 #NBAFinals,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2550,870437345509560320,Fri Jun 02 00:30:09 +0000 2017,"RT @DrDeniseMD: As doctors we experience stress and anxiety too. 

Thank you @DrJavahery for your post sharing your human experienc… ","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",-1
2551,870437345685757952,Fri Jun 02 00:30:09 +0000 2017,[맘담] -엄살6. 출산! 이제 끝?- https://t.co/OzwnjLCMSm,"<a href=""http://www.ttbird.co.kr"" rel=""nofollow"">Maru_App</a>",-1
2552,870437342363955200,Fri Jun 02 00:30:09 +0000 2017,"FOR SOME REASON ive been getting a lot of anxiety about posting art and sketches,,,?? starting back with some simpl… https://t.co/QKWqMciauL","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
2553,870437347556548609,Fri Jun 02 00:30:10 +0000 2017,"@livingcas TW for depression, homophobia, mentions of suicide attempts, religion (LDS), for that entire album.","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",-1
2554,870437347971784705,Fri Jun 02 00:30:10 +0000 2017,RT @humansofny: “I don’t think I’m going to miss eighth grade. It’s been a tough year. A lot of my friends are struggling with depr… ,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2555,870437348529639424,Fri Jun 02 00:30:10 +0000 2017,"RT @LearnEnglish9: الصحة Health (هيلث)
العقلية Mental (مينتل)
تعلم Learn (ليرن)
النسيان forgetting(فورقيتنق)
عاطفية Emotional (ايموشون… ","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2556,870437350966308865,Fri Jun 02 00:30:11 +0000 2017,When Motherhood Leads to Depression  #burn fat https://t.co/4mmuw4GACG,"<a href=""https://www.amazon.com/dp/B01GGYL5VG"" rel=""nofollow"">Paleoguidence</a>",-1
2557,870437350995656704,Fri Jun 02 00:30:11 +0000 2017,"RT @jbakken2015: ur wcw takes 3 depression naps a day, worries about nothing and eats everything in sight, it's me, im ur wcw","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",-1
2558,870437350706380800,Fri Jun 02 00:30:11 +0000 2017,RT @scottsantens: Annual incomes and employment rates don't show the massive amount of variance in our monthly earnings. A… ,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2559,870437352363184129,Fri Jun 02 00:30:11 +0000 2017,"@Sixelona 3. I suffer from anxiety and low self-esteem. Doing something ""new"" can be a crippling experience.","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",-1
2560,870437352715546628,Fri Jun 02 00:30:11 +0000 2017,RT @GIRLposts: when you want to be friends w ppl but ppl think ur mean and unapproachable cus u have a resting bitch face and soci… ,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
2561,870437353629679616,Fri Jun 02 00:30:11 +0000 2017,"RT @Salon: His son's death spurs ""No One Cares About Crazy People"" author on a mission to change attitudes on mental health https://t.co/iK…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",-1
2562,870437354229698564,Fri Jun 02 00:30:11 +0000 2017,this real depression hours who tf up smash that mf like button,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2563,870437354896580609,Fri Jun 02 00:30:12 +0000 2017,"@emilysmithhh_ @TSB Sleep deprivation, and anxiety/ stress has been caused","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",-1
2564,870437355374624768,Fri Jun 02 00:30:12 +0000 2017,Since Alex left my anxiety has gone waaaaay down! 🙌🏽,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",-1
2565,870437355592732672,Fri Jun 02 00:30:12 +0000 2017,This is a constant thread in my life. https://t.co/gLnXbmrfL8,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",-1
2566,870437361057906691,Fri Jun 02 00:30:13 +0000 2017,Overcoming Performance Anxiety (srs) https://t.co/tmwM1ciyd4 https://t.co/GLRz86a2qs,"<a href=""http://www.tweetpressr.com"" rel=""nofollow"">tweetpressr</a>",-1
2567,870437362752532480,Fri Jun 02 00:30:13 +0000 2017,Let's talk about #mentalhealth &amp; our relationships with others. Check out this article on mental health &amp; #marriage… https://t.co/xDCDWeWktw,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",-1
2568,870437364916789248,Fri Jun 02 00:30:14 +0000 2017,"i
hate
depression","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",-1
2569,870437365759782912,Fri Jun 02 00:30:14 +0000 2017,"Me: bitch, you've GOT to do your homework, I'm begging you 
Depression: yOuVe GOt 2 dO uR hOmeWOrK https://t.co/RS5HowkcOB","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",-1
2570,870437370130178048,Fri Jun 02 00:30:15 +0000 2017,RT @GIRLposts: when you want to be friends w ppl but ppl think ur mean and unapproachable cus u have a resting bitch face and soci… ,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",0
2571,870437374265708544,Fri Jun 02 00:30:16 +0000 2017,"RT @Kon__K: Men, seeking help for depression, anxiety or any mental health issue is an act of self - love that you deserve. Don't suffer in…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
2572,870437378233651200,Fri Jun 02 00:30:17 +0000 2017,"RT @hoecry: Ur wcw sleeps for 8+ hours at night and still takes a fat depression nap when she gets home. It's me, I'm ur wcw","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",-1
2573,870437383099076610,Fri Jun 02 00:30:18 +0000 2017,RT @michelenull: Letting go of #AI anxiety: how machines &amp; humans together will transform #futureofwork @SlackHQ https://t.co/AuMnSjWNn1,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>",0
2574,870437386546753537,Fri Jun 02 00:30:19 +0000 2017,RT @mysteriousfact: Not being able to control your negative thoughts is also a warning sign of depression.,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",-1
2575,870437390279524352,Fri Jun 02 00:30:20 +0000 2017,RT @COCONUTOILBAE: when you want to be friends w ppl but ppl think ur mean and unapproachable cus u have a resting bitch face and soci… ,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2576,870437390728351744,Fri Jun 02 00:30:20 +0000 2017,RT @COCONUTOILBAE: when you want to be friends w ppl but ppl think ur mean and unapproachable cus u have a resting bitch face and soci… ,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2577,870437390845964288,Fri Jun 02 00:30:20 +0000 2017,Tfw you're working out but then your anxiety and depression hit you hard you just lay on the floor wishing you were dead💀,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2578,870437394146709504,Fri Jun 02 00:30:21 +0000 2017,RT @GIRLposts: when you want to be friends w ppl but ppl think ur mean and unapproachable cus u have a resting bitch face and soci… ,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
2579,870437394243354624,Fri Jun 02 00:30:21 +0000 2017,Anxiety can eat burnt toast 🍞,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1
2580,870437397971877889,Fri Jun 02 00:30:22 +0000 2017,RT @CentreYouthLit: Some adults don't think YA authors should write about depression and suicide. But I get letters daily from teens - @jen…,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",-1
2581,870437398936784896,Fri Jun 02 00:30:22 +0000 2017,RT @humansofny: “I don’t think I’m going to miss eighth grade. It’s been a tough year. A lot of my friends are struggling with depr… ,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
2582,870437399867801601,Fri Jun 02 00:30:22 +0000 2017,i like summer bc i never fail to slip into an extreme seasonal depression every year,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",-1
2583,870437401734369280,Fri Jun 02 00:30:23 +0000 2017,Anxiety over picking up the phone and cold calling? @vanillasoft &amp; @owlerinc offer 9 tips to get over your fear https://t.co/Z9N340yh4Y,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",-1
2584,870437404028657668,Fri Jun 02 00:30:23 +0000 2017,RT @LFPress: Emergency mental health care still stalled https://t.co/XYNnGAvevG #ldnont https://t.co/0fcaaBpBlN,"<a href=""http://www.mikasoftware.com"" rel=""nofollow"">LndOntRetweet</a>",1
2585,870437405966438400,Fri Jun 02 00:30:24 +0000 2017,RT @COCONUTOILBAE: when you want to be friends w ppl but ppl think ur mean and unapproachable cus u have a resting bitch face and soci… ,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
2586,870437406780030977,Fri Jun 02 00:30:24 +0000 2017,why does discourse always give me bad anxiety?,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",-1
2587,870437407199567873,Fri Jun 02 00:30:24 +0000 2017,RT @S3XTARO: the kanji for depression gives me depression https://t.co/o8Gen60mlo,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",-1
2588,870437408122195968,Fri Jun 02 00:30:24 +0000 2017,RT @bbylychee: My depression and my anxiety ganging up on me while I'm out trying to have a good time https://t.co/EqfgiN28hF,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",-1
2589,870437409510440960,Fri Jun 02 00:30:25 +0000 2017,Que anxiety ni que la chingada ponte a limpiar 😂😂😂😂,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",-1
2590,870437413742673921,Fri Jun 02 00:30:26 +0000 2017,My 8-year battle with Obesity and Depression almost killed me. But I was stronger than I knew. My battle actually... https://t.co/vlPApkRQdH,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",-1
2591,870437415126654978,Fri Jun 02 00:30:26 +0000 2017,RT @Youngblood_A99: Such a gorgeous and strong woman!!! https://t.co/HROv5j1nAK,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1
2592,870437415281979392,Fri Jun 02 00:30:26 +0000 2017,Is social media to blame for the worsening mental health of teenage girls? https://t.co/CUFNm7B6om  #disability,"<a href=""http://sendible.com"" rel=""nofollow"">Sendible App</a>",-1
2593,870437415894343681,Fri Jun 02 00:30:26 +0000 2017,Learn to live in the Present moment and reduce anxiety and fear!  https://t.co/KvL9AJ6BRG  #shiftyourlife.com,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",0
2594,870437424232574977,Fri Jun 02 00:30:28 +0000 2017,RT @sugaplumcris: depression: https://t.co/h4LHQHEz3G,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",-1
2595,870437425226555393,Fri Jun 02 00:30:28 +0000 2017,@OliWhiteTV anxiety,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",-1
2596,870437432969351168,Fri Jun 02 00:30:30 +0000 2017,RT @humansofny: “I don’t think I’m going to miss eighth grade. It’s been a tough year. A lot of my friends are struggling with depr… ,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
2597,870437433514409984,Fri Jun 02 00:30:30 +0000 2017,@PaolaLucy @danis360 https://t.co/4OZfwIRKJ8,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2598,870437435225722880,Fri Jun 02 00:30:31 +0000 2017,Rethinking Rural Hospitals  https://t.co/uHSqpC8whd,"<a href=""http://wptweetmachine.com/"" rel=""nofollow"">WP Tweet MACHINE repeat success</a>",0
2599,870437444759371776,Fri Jun 02 00:30:33 +0000 2017,RT @GIRLposts: when you want to be friends w ppl but ppl think ur mean and unapproachable cus u have a resting bitch face and soci… ,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
2600,870437444524670977,Fri Jun 02 00:30:33 +0000 2017,RT @humansofny: “I don’t think I’m going to miss eighth grade. It’s been a tough year. A lot of my friends are struggling with depr… ,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2601,870437448836370433,Fri Jun 02 00:30:34 +0000 2017,"RT @pressure: depression never arrives alone

it brings along its friends: despair, self-injury and suicide

depression is the invisible pl…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2602,870437449981468673,Fri Jun 02 00:30:34 +0000 2017,Lmao @Cam_Lovely us getting time off work 😭 https://t.co/N4jZ7OVJMn,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
2603,870437453001142272,Fri Jun 02 00:30:35 +0000 2017,RT @CentreYouthLit: Some adults don't think YA authors should write about depression and suicide. But I get letters daily from teens - @jen…,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",-1
2604,870437458621546497,Fri Jun 02 00:30:36 +0000 2017,I hate driving now but other people driving me gives me even more anxiety 🙄,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
2605,870437460588625923,Fri Jun 02 00:30:37 +0000 2017,RT @sammgiggs: My anxiety for the game tonight is way too high,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",-1
2606,870437461549121536,Fri Jun 02 00:30:37 +0000 2017,"RT @jbakken2015: ur wcw takes 3 depression naps a day, worries about nothing and eats everything in sight, it's me, im ur wcw","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",-1
2607,870437462765576192,Fri Jun 02 00:30:37 +0000 2017,"RT @indelics: Depression isn't always suicide notes and pill bottles. sometimes, it's all smiles and fake laughter depression isn't always…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",-1
2608,870437465357598720,Fri Jun 02 00:30:38 +0000 2017,"https://t.co/iMdQ9bUDgA
#darkthoughts #depression #despair","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",-1
2609,870437466045591553,Fri Jun 02 00:30:38 +0000 2017,"RT @JazzaJohn: Even after pulse, Florida is 50th state in terms of spending to tackle mental health. Shocking. #FFPulse https://t.co/uZhGOB…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",-1
2610,870437466205016064,Fri Jun 02 00:30:38 +0000 2017,RT @COCONUTOILBAE: when you want to be friends w ppl but ppl think ur mean and unapproachable cus u have a resting bitch face and soci… ,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2611,870437469258252288,Fri Jun 02 00:30:39 +0000 2017,"RT @Salon: His son's death spurs ""No One Cares About Crazy People"" author on a mission to change attitudes on mental health https://t.co/iK…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",-1
2612,870437471053529088,Fri Jun 02 00:30:39 +0000 2017,"RT @ahiskens: .@jenniferniven - isolating teens from the reality of depression and mental illness is not safe, it's dangerous #YAmatters","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",-1
2613,870437473633144832,Fri Jun 02 00:30:40 +0000 2017,RT @OfficiaIJCoIe: My anxiety has anxiety at this point,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",-1
2614,870437477043097600,Fri Jun 02 00:30:41 +0000 2017,RT @sugaplumcris: depression: https://t.co/h4LHQHEz3G,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",-1
2615,870437478024466432,Fri Jun 02 00:30:41 +0000 2017,This gave me anxiety https://t.co/c9v1H3xZlS,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",-1
2616,870437479567966209,Fri Jun 02 00:30:41 +0000 2017,"RT @Kon__K: Men, seeking help for depression, anxiety or any mental health issue is an act of self - love that you deserve. Don't suffer in…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
2617,870437485192544260,Fri Jun 02 00:30:43 +0000 2017,"RT @jbakken2015: ur wcw takes 3 depression naps a day, worries about nothing and eats everything in sight, it's me, im ur wcw","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",-1
2618,870437485238726657,Fri Jun 02 00:30:43 +0000 2017,"RT @lifeaseva: If I had a dollar for every time I open up to someone about my anxiety and they go ""oh yeah I totally get nervous s… ","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
2619,870437486794768385,Fri Jun 02 00:30:43 +0000 2017,How To Cope With Anxiety - Keep Your Fears Under Control | https://t.co/q2zjJi18I1 via @klaudiascorner1 #thursdaywrites,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",0
2620,870437488925585409,Fri Jun 02 00:30:43 +0000 2017,"Stock market crash, great depression and murder yet it has heartwarming end #BeyondTheCarousel… https://t.co/0dv3nZZPpl","<a href=""https://postcron.com"" rel=""nofollow"">Postcron App</a>",0
2621,870437491723177984,Fri Jun 02 00:30:44 +0000 2017,RT @scottsantens: Annual incomes and employment rates don't show the massive amount of variance in our monthly earnings. A… ,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2622,870437492595412992,Fri Jun 02 00:30:44 +0000 2017,"RT @HealingMB: Forgiveness can lead to greater psychological well-being. Less anxiety, stress and fewer symptoms of depression. https://t.c…","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",-1
2623,870437498316398592,Fri Jun 02 00:30:46 +0000 2017,RT @GIRLposts: when you want to be friends w ppl but ppl think ur mean and unapproachable cus u have a resting bitch face and soci… ,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2624,870437497175764992,Fri Jun 02 00:30:45 +0000 2017,"Stock market crash, great depression and murder yet it has heartwarming end #BeyondTheCarousel… https://t.co/TWuKIXtgBl","<a href=""https://postcron.com"" rel=""nofollow"">Postcron App</a>",0
2625,870437501290160128,Fri Jun 02 00:30:46 +0000 2017,Rethinking Rural Hospitals  https://t.co/uHSqpC8whd https://t.co/i9s5XiyLLr,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",0
2626,870437512879235073,Fri Jun 02 00:30:49 +0000 2017,Anxiety is so dead,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",-1
2627,870437513558708224,Fri Jun 02 00:30:49 +0000 2017,"RT @heroghosts: FOR SOME REASON ive been getting a lot of anxiety about posting art and sketches,,,?? starting back with some simpl… ","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",0
2628,870437514300891136,Fri Jun 02 00:30:50 +0000 2017,RT @BestMensHair: 9 Celebs Who Escaped From The Terrifying Clutches Of Depression https://t.co/8H3GcDTlxL,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",0
2629,870437514334449665,Fri Jun 02 00:30:50 +0000 2017,RT @BestMensHair: 9 Celebs Who Escaped From The Terrifying Clutches Of Depression https://t.co/8H3GcDTlxL,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",0
2630,870437514477051904,Fri Jun 02 00:30:50 +0000 2017,RT @BestMensHair: 9 Celebs Who Escaped From The Terrifying Clutches Of Depression https://t.co/8H3GcDTlxL,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",0
2631,870437514401554433,Fri Jun 02 00:30:50 +0000 2017,RT @BestMensHair: 9 Celebs Who Escaped From The Terrifying Clutches Of Depression https://t.co/8H3GcDTlxL,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",0
2632,870437514347139072,Fri Jun 02 00:30:50 +0000 2017,RT @BestMensHair: 9 Celebs Who Escaped From The Terrifying Clutches Of Depression https://t.co/8H3GcDTlxL,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",0
2633,870437514414137346,Fri Jun 02 00:30:50 +0000 2017,RT @BestMensHair: 9 Celebs Who Escaped From The Terrifying Clutches Of Depression https://t.co/8H3GcDTlxL,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",0
2634,870437514338643968,Fri Jun 02 00:30:50 +0000 2017,RT @BestMensHair: 9 Celebs Who Escaped From The Terrifying Clutches Of Depression https://t.co/8H3GcDTlxL,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",0
2635,870437514338746368,Fri Jun 02 00:30:50 +0000 2017,RT @BestMensHair: 9 Celebs Who Escaped From The Terrifying Clutches Of Depression https://t.co/8H3GcDTlxL,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",0
2636,870437514347020290,Fri Jun 02 00:30:50 +0000 2017,RT @BestMensHair: 9 Celebs Who Escaped From The Terrifying Clutches Of Depression https://t.co/8H3GcDTlxL,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",0
2637,870437514368081921,Fri Jun 02 00:30:50 +0000 2017,RT @BestMensHair: 9 Celebs Who Escaped From The Terrifying Clutches Of Depression https://t.co/8H3GcDTlxL,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",0
2638,870437514410041344,Fri Jun 02 00:30:50 +0000 2017,RT @BestMensHair: 9 Celebs Who Escaped From The Terrifying Clutches Of Depression https://t.co/8H3GcDTlxL,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",0
2639,870437514443608064,Fri Jun 02 00:30:50 +0000 2017,RT @BestMensHair: 9 Celebs Who Escaped From The Terrifying Clutches Of Depression https://t.co/8H3GcDTlxL,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",0
2640,870437514380689408,Fri Jun 02 00:30:50 +0000 2017,RT @BestMensHair: 9 Celebs Who Escaped From The Terrifying Clutches Of Depression https://t.co/8H3GcDTlxL,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",0
